20:24:32.305 INFO  manager.ApplicationManager - All tests run in Chrome
20:24:33.839 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:24:33.915 INFO  manager.ListenerWD - Before find element By.cssSelector: a.logo
20:24:33.948 INFO  manager.ListenerWD - Element found success By.cssSelector: a.logo
20:24:33.958 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: a.logo]
20:24:34.422 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: a.logo]
20:24:34.425 INFO  manager.ListenerWD - Before find element By.id: city
20:24:34.442 INFO  manager.ListenerWD - Element found success By.id: city
20:24:34.442 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: city]
20:24:34.480 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: city]
20:24:34.677 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
20:24:35.030 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
20:24:35.032 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: div.pac-item]
20:24:35.098 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: div.pac-item]
20:24:35.099 INFO  manager.ListenerWD - Before find element By.id: dates
20:24:35.113 INFO  manager.ListenerWD - Element found success By.id: dates
20:24:35.113 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: dates]
20:24:35.222 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: dates]
20:24:35.265 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.294 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.294 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.407 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.408 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.449 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.449 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.546 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.546 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.561 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.561 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.626 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.626 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.655 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.656 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.747 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.748 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.771 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.771 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.815 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:35.815 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 11 ']
20:24:35.878 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 11 ']
20:24:35.879 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 11 ']]
20:24:35.965 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 11 ']]
20:24:35.965 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:35.981 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:35.981 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:36.109 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:36.109 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:24:36.127 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:24:36.127 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:36.193 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: button[aria-label='Next month']]
20:24:36.194 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 15 ']
20:24:36.224 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 15 ']
20:24:36.225 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 15 ']]
20:24:36.297 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 15 ']]
20:24:36.298 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:24:36.314 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:24:36.314 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //*[@type='submit']]
20:24:36.438 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //*[@type='submit']]
20:24:36.438 INFO  manager.ListenerWD - Before find element By.cssSelector: a.car-container
20:24:39.837 INFO  manager.ListenerWD - Element found success By.cssSelector: a.car-container
20:24:39.862 INFO  tests.TestBase - ======================================
20:24:39.867 INFO  manager.ListenerWD - Before find element By.cssSelector: a.logo
20:24:39.891 INFO  manager.ListenerWD - Element found success By.cssSelector: a.logo
20:24:39.894 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: a.logo]
20:24:40.317 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: a.logo]
20:24:40.319 INFO  manager.ListenerWD - Before find element By.id: city
20:24:40.343 INFO  manager.ListenerWD - Element found success By.id: city
20:24:40.345 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: city]
20:24:40.408 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: city]
20:24:40.700 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
20:24:40.721 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
20:24:40.721 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: div.pac-item]
20:24:40.760 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> css selector: div.pac-item]
20:24:40.760 INFO  manager.ListenerWD - Before find element By.id: dates
20:24:40.790 INFO  manager.ListenerWD - Element found success By.id: dates
20:24:40.791 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: dates]
20:24:40.879 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> id: dates]
20:24:40.881 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 29 ']
20:24:40.909 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 29 ']
20:24:40.909 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 29 ']]
20:24:40.982 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 29 ']]
20:24:40.983 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 30 ']
20:24:41.010 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 30 ']
20:24:41.010 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 30 ']]
20:24:41.081 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (eea555e978eebdc36b5b3514cb1c79f4)] -> xpath: //div[text()=' 30 ']]
20:24:41.082 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:24:41.090 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
